image_path,folder_name,disease_id,disease_name,synonyms,treatment_name,active_substance,dosage_guidance,cautions,source_link
dataset\train\white_tail_disease\viral_disease_white_tail_disease_150.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Quarantine / Biosecurity,-,Isolate infected fish; disinfect equipment and tanks,Prevention-focused,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_151.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Supportive Care,-,"Maintain clean water, high oxygen, and balanced nutrition",No antiviral available; supportive only,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_151.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Quarantine / Biosecurity,-,Isolate infected fish; disinfect equipment and tanks,Prevention-focused,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_152.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Supportive Care,-,"Maintain clean water, high oxygen, and balanced nutrition",No antiviral available; supportive only,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_152.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Quarantine / Biosecurity,-,Isolate infected fish; disinfect equipment and tanks,Prevention-focused,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_153.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Supportive Care,-,"Maintain clean water, high oxygen, and balanced nutrition",No antiviral available; supportive only,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_153.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Quarantine / Biosecurity,-,Isolate infected fish; disinfect equipment and tanks,Prevention-focused,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_154.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Supportive Care,-,"Maintain clean water, high oxygen, and balanced nutrition",No antiviral available; supportive only,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_154.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Quarantine / Biosecurity,-,Isolate infected fish; disinfect equipment and tanks,Prevention-focused,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_155.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Supportive Care,-,"Maintain clean water, high oxygen, and balanced nutrition",No antiviral available; supportive only,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_155.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Quarantine / Biosecurity,-,Isolate infected fish; disinfect equipment and tanks,Prevention-focused,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_156.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Supportive Care,-,"Maintain clean water, high oxygen, and balanced nutrition",No antiviral available; supportive only,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_156.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Quarantine / Biosecurity,-,Isolate infected fish; disinfect equipment and tanks,Prevention-focused,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_157.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Supportive Care,-,"Maintain clean water, high oxygen, and balanced nutrition",No antiviral available; supportive only,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_157.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Quarantine / Biosecurity,-,Isolate infected fish; disinfect equipment and tanks,Prevention-focused,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_158.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Supportive Care,-,"Maintain clean water, high oxygen, and balanced nutrition",No antiviral available; supportive only,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_158.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Quarantine / Biosecurity,-,Isolate infected fish; disinfect equipment and tanks,Prevention-focused,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_159.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Supportive Care,-,"Maintain clean water, high oxygen, and balanced nutrition",No antiviral available; supportive only,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_159.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Quarantine / Biosecurity,-,Isolate infected fish; disinfect equipment and tanks,Prevention-focused,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_160.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Supportive Care,-,"Maintain clean water, high oxygen, and balanced nutrition",No antiviral available; supportive only,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_160.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Quarantine / Biosecurity,-,Isolate infected fish; disinfect equipment and tanks,Prevention-focused,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_161.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Supportive Care,-,"Maintain clean water, high oxygen, and balanced nutrition",No antiviral available; supportive only,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_161.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Quarantine / Biosecurity,-,Isolate infected fish; disinfect equipment and tanks,Prevention-focused,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_162.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Supportive Care,-,"Maintain clean water, high oxygen, and balanced nutrition",No antiviral available; supportive only,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_162.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Quarantine / Biosecurity,-,Isolate infected fish; disinfect equipment and tanks,Prevention-focused,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_163.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Supportive Care,-,"Maintain clean water, high oxygen, and balanced nutrition",No antiviral available; supportive only,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_163.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Quarantine / Biosecurity,-,Isolate infected fish; disinfect equipment and tanks,Prevention-focused,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_164.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Supportive Care,-,"Maintain clean water, high oxygen, and balanced nutrition",No antiviral available; supportive only,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_164.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Quarantine / Biosecurity,-,Isolate infected fish; disinfect equipment and tanks,Prevention-focused,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_165.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Supportive Care,-,"Maintain clean water, high oxygen, and balanced nutrition",No antiviral available; supportive only,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_165.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Quarantine / Biosecurity,-,Isolate infected fish; disinfect equipment and tanks,Prevention-focused,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_166.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Supportive Care,-,"Maintain clean water, high oxygen, and balanced nutrition",No antiviral available; supportive only,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_166.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Quarantine / Biosecurity,-,Isolate infected fish; disinfect equipment and tanks,Prevention-focused,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_167.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Supportive Care,-,"Maintain clean water, high oxygen, and balanced nutrition",No antiviral available; supportive only,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_167.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Quarantine / Biosecurity,-,Isolate infected fish; disinfect equipment and tanks,Prevention-focused,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_168.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Supportive Care,-,"Maintain clean water, high oxygen, and balanced nutrition",No antiviral available; supportive only,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_168.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Quarantine / Biosecurity,-,Isolate infected fish; disinfect equipment and tanks,Prevention-focused,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_169.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Supportive Care,-,"Maintain clean water, high oxygen, and balanced nutrition",No antiviral available; supportive only,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_169.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Quarantine / Biosecurity,-,Isolate infected fish; disinfect equipment and tanks,Prevention-focused,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_170.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Supportive Care,-,"Maintain clean water, high oxygen, and balanced nutrition",No antiviral available; supportive only,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_170.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Quarantine / Biosecurity,-,Isolate infected fish; disinfect equipment and tanks,Prevention-focused,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_171.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Supportive Care,-,"Maintain clean water, high oxygen, and balanced nutrition",No antiviral available; supportive only,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_171.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Quarantine / Biosecurity,-,Isolate infected fish; disinfect equipment and tanks,Prevention-focused,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_172.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Supportive Care,-,"Maintain clean water, high oxygen, and balanced nutrition",No antiviral available; supportive only,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_172.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Quarantine / Biosecurity,-,Isolate infected fish; disinfect equipment and tanks,Prevention-focused,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_173.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Supportive Care,-,"Maintain clean water, high oxygen, and balanced nutrition",No antiviral available; supportive only,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_173.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Quarantine / Biosecurity,-,Isolate infected fish; disinfect equipment and tanks,Prevention-focused,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_174.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Supportive Care,-,"Maintain clean water, high oxygen, and balanced nutrition",No antiviral available; supportive only,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_174.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Quarantine / Biosecurity,-,Isolate infected fish; disinfect equipment and tanks,Prevention-focused,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_175.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Supportive Care,-,"Maintain clean water, high oxygen, and balanced nutrition",No antiviral available; supportive only,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_175.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Quarantine / Biosecurity,-,Isolate infected fish; disinfect equipment and tanks,Prevention-focused,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_176.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Supportive Care,-,"Maintain clean water, high oxygen, and balanced nutrition",No antiviral available; supportive only,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_176.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Quarantine / Biosecurity,-,Isolate infected fish; disinfect equipment and tanks,Prevention-focused,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_177.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Supportive Care,-,"Maintain clean water, high oxygen, and balanced nutrition",No antiviral available; supportive only,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_177.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Quarantine / Biosecurity,-,Isolate infected fish; disinfect equipment and tanks,Prevention-focused,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_178.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Supportive Care,-,"Maintain clean water, high oxygen, and balanced nutrition",No antiviral available; supportive only,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_178.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Quarantine / Biosecurity,-,Isolate infected fish; disinfect equipment and tanks,Prevention-focused,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_179.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Supportive Care,-,"Maintain clean water, high oxygen, and balanced nutrition",No antiviral available; supportive only,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_179.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Quarantine / Biosecurity,-,Isolate infected fish; disinfect equipment and tanks,Prevention-focused,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_180.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Supportive Care,-,"Maintain clean water, high oxygen, and balanced nutrition",No antiviral available; supportive only,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_180.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Quarantine / Biosecurity,-,Isolate infected fish; disinfect equipment and tanks,Prevention-focused,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_181.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Supportive Care,-,"Maintain clean water, high oxygen, and balanced nutrition",No antiviral available; supportive only,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_181.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Quarantine / Biosecurity,-,Isolate infected fish; disinfect equipment and tanks,Prevention-focused,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_182.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Supportive Care,-,"Maintain clean water, high oxygen, and balanced nutrition",No antiviral available; supportive only,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_182.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Quarantine / Biosecurity,-,Isolate infected fish; disinfect equipment and tanks,Prevention-focused,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_183.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Supportive Care,-,"Maintain clean water, high oxygen, and balanced nutrition",No antiviral available; supportive only,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_183.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Quarantine / Biosecurity,-,Isolate infected fish; disinfect equipment and tanks,Prevention-focused,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_184.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Supportive Care,-,"Maintain clean water, high oxygen, and balanced nutrition",No antiviral available; supportive only,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_184.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Quarantine / Biosecurity,-,Isolate infected fish; disinfect equipment and tanks,Prevention-focused,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_185.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Supportive Care,-,"Maintain clean water, high oxygen, and balanced nutrition",No antiviral available; supportive only,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_185.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Quarantine / Biosecurity,-,Isolate infected fish; disinfect equipment and tanks,Prevention-focused,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_186.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Supportive Care,-,"Maintain clean water, high oxygen, and balanced nutrition",No antiviral available; supportive only,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_186.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Quarantine / Biosecurity,-,Isolate infected fish; disinfect equipment and tanks,Prevention-focused,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_187.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Supportive Care,-,"Maintain clean water, high oxygen, and balanced nutrition",No antiviral available; supportive only,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_187.jpg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Quarantine / Biosecurity,-,Isolate infected fish; disinfect equipment and tanks,Prevention-focused,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_188.png,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Supportive Care,-,"Maintain clean water, high oxygen, and balanced nutrition",No antiviral available; supportive only,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_188.png,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Quarantine / Biosecurity,-,Isolate infected fish; disinfect equipment and tanks,Prevention-focused,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_189.jpeg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Supportive Care,-,"Maintain clean water, high oxygen, and balanced nutrition",No antiviral available; supportive only,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_189.jpeg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Quarantine / Biosecurity,-,Isolate infected fish; disinfect equipment and tanks,Prevention-focused,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_190.png,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Supportive Care,-,"Maintain clean water, high oxygen, and balanced nutrition",No antiviral available; supportive only,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_190.png,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Quarantine / Biosecurity,-,Isolate infected fish; disinfect equipment and tanks,Prevention-focused,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_192.png,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Supportive Care,-,"Maintain clean water, high oxygen, and balanced nutrition",No antiviral available; supportive only,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_192.png,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Quarantine / Biosecurity,-,Isolate infected fish; disinfect equipment and tanks,Prevention-focused,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_193.jpeg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Supportive Care,-,"Maintain clean water, high oxygen, and balanced nutrition",No antiviral available; supportive only,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_193.jpeg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Quarantine / Biosecurity,-,Isolate infected fish; disinfect equipment and tanks,Prevention-focused,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_195.jpeg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Supportive Care,-,"Maintain clean water, high oxygen, and balanced nutrition",No antiviral available; supportive only,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_195.jpeg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Quarantine / Biosecurity,-,Isolate infected fish; disinfect equipment and tanks,Prevention-focused,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_196.jpeg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Supportive Care,-,"Maintain clean water, high oxygen, and balanced nutrition",No antiviral available; supportive only,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_196.jpeg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Quarantine / Biosecurity,-,Isolate infected fish; disinfect equipment and tanks,Prevention-focused,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_197.jpeg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Supportive Care,-,"Maintain clean water, high oxygen, and balanced nutrition",No antiviral available; supportive only,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_197.jpeg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Quarantine / Biosecurity,-,Isolate infected fish; disinfect equipment and tanks,Prevention-focused,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_198.jpeg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Supportive Care,-,"Maintain clean water, high oxygen, and balanced nutrition",No antiviral available; supportive only,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_198.jpeg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Quarantine / Biosecurity,-,Isolate infected fish; disinfect equipment and tanks,Prevention-focused,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_199.jpeg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Supportive Care,-,"Maintain clean water, high oxygen, and balanced nutrition",No antiviral available; supportive only,https://www.fao.org/3/ac210e/ac210e04.htm
dataset\train\white_tail_disease\viral_disease_white_tail_disease_199.jpeg,white_tail_disease,D006,White Tail Disease,"Viral white tail, WTD, muscle necrosis virus infection",Quarantine / Biosecurity,-,Isolate infected fish; disinfect equipment and tanks,Prevention-focused,https://www.fao.org/3/ac210e/ac210e04.htm
